ACK_ID,PROVIDER_EXCLUDE_IND
"20190724122120P040273763485001","1"
"20190724122135P030373927847001","1"
"20190724122538P040273771405001","1"
"20190724122726P030373938599001","1"
"20190724122943P030373942615001","2"
"20190724123036P030373944663001","1"
"20190724123134P040017056741001","2"
"20190724123235P040411228881001","1"
"20190724123344P040411232113001","1"
"20190724123431P030371234497001","2"
"20190724123654P040411241505001","1"
"20190724123809P040017057237001","1"
"20190724124000P040013004105001","2"
"20190724124402P040273801837001","1"
"20190724124409P030263294061001","1"
"20190724124922P030263298285001","1"
"20190724124922P040411273729001","2"
"20190724125023P040273814541001","1"
"20190724125129P030263301325001","1"
"20190724125129P040273816669001","2"
"20190724125216P030263302573001","2"
"20190724125334P040132933135001","2"
"20190724125415P040132933455001","1"
"20190724125439P030371257329001","1"
"20190724125544P030373967895001","2"
"20190724125630P030373968951001","2"
"20190724125640P030373969207001","2"
"20190724125654P040273827597001","1"
"20190724125715P030373970135001","1"
"20190724125855P040273831133001","2"
"20190724125910P030263310765001","2"
"20190724130104P040383258151001","1"
"20190724130111P040383258391002",
"20190724130413P030017661477001","1"
"20190724130413P040017058709001","2"
"20190724130601P040383267943001","1"
"20190724130829P030371274753001","1"
"20190724130838P030371274865001","2"
"20190724130918P040383274631001","1"
"20190724130922P030017662421001","2"
"20190724131012P030373979767001","2"
"20190724131041P040383277511001","1"
"20190724131138P030373981191001","2"
"20190724131146P040383279303001","1"
"20190724131232P030371283921001","1"
"20190724131246P040383281191001","2"
"20190724131440P030371287441001","1"
"20190724131452P040383285159001","2"
"20190724131453P040013005993001","1"
"20190724131513P040017061093001","2"
"20190724131542P040273850973001","2"
"20190724131556P040273851229001","1"
"20190724131616P040411337617001","2"
"20190724131635P030371289649001","1"
"20190724131644P040013006073001","1"
"20190724131713P040383288743001","1"
"20190724131804P030371291329001","2"
"20190724132028P030187502271001","1"
"20190724132028P030263334205001","2"
"20190724132120P030263335997001","1"
"20190724132155P030263336973001","2"
"20190724132207P030263337293001","2"
"20190724132219P030263337853001","2"
"20190724132322P030371296961001","1"
"20190724132404P040132949535001","1"
"20190724132532P040411372017001","2"
"20190724132725P030263343533001","1"
"20190724132725P040273859885001","1"
"20190724132741P040273860157001","2"
"20190724132838P040017064341001","1"
"20190724132902P040017064421001","1"
"20190724132925P040017064453001","2"
"20190724133044P030373993479001","2"
"20190724133245P030263350973001","1"
"20190724133349P040273864045001","1"
"20190724133355P040273864205001","2"
"20190724133447P030187547023001","2"
"20190724133500P030263354717001","1"
"20190724133517P040273865373001","1"
"20190724133605P040273866445001","1"
"20190724133705P040017065909001","1"
"20190724133733P040383315415001","2"
"20190724133737P040013007129001","1"
"20190724133751P030017432841001","1"
"20190724133804P040383316439001","2"
"20190724134708P040411434785001","2"
"20190724134821P030263370653001","2"
"20190724134840P040273892493001","2"
"20190724134900P030374013239001","2"
"20190724134944P040013008153001","2"
"20190724135101P030374015751001","1"
"20190724135150P030374016903001","1"
"20190724135611P040273901645001","1"
"20190724135639P040273902429001","1"
"20190724135704P040411457073001","2"
"20190724135707P030374023783001","2"
"20190724135724P030017433833001","2"
"20190724135826P030017433881001","2"
"20190724135831P030017433913001","2"
"20190724140129P030263385949001","1"
"20190724140246P040013009705001","1"
"20190724140340P030374033543001","1"
"20190724140430P040383384487001","1"
"20190724140540P040383387895001","1"
"20190724140643P040383391079001","1"
"20190724141004P030017434777001","2"
"20190724141116P030371347537001","2"
"20190724141155P030187670079001","2"
"20190724141156P030187670143001","2"
"20190724141207P030187670735002","2"
"20190724141207P030187670735004","2"
"20190724141207P030187670735009","1"
"20190724141207P030187670735012","2"
"20190724141301P030187673407001","1"
"20190724141355P040383408775001","2"
"20190724141401P040383409127001","1"
"20190724141505P030187678735001","2"
"20190724141541P030187680591001","2"
"20190724141603P030187681359001",
"20190724141609P030187681583001","1"
"20190724141611P030187681679001","1"
"20190724141611P030187681727001","1"
"20190724142016P030371363409001","2"
"20190724142125P040383420711001","2"
"20190724142157P030374055383001","2"
"20190724142224P030017670021001","1"
"20190724143013P040411493329005","2"
"20190724143052P030374071671002",
"20190724143242P030374076135001",
"20190724143443P030374080359001","1"
"20190724143701P040383452455001","1"
"20190724144151P040133048335001","1"
"20190724144315P030374099783001","2"
"20190724144557P030374106151001","1"
"20190724144602P040133056831001","2"
"20190724144936P030263440013001","1"
"20190724145038P040133067615001","1"
"20190724145041P030017672277001","1"
"20190724145142P040133069631001","1"
"20190724145152P030374114807001","1"
"20190724145325P030374116935001","2"
"20190724145404P030263445133001","1"
"20190724145508P040133075935001","2"
"20190724145550P030374120231001","1"
"20190724145552P040133077263001","1"
"20190724145559P040133077583001","1"
"20190724145647P040133079247001","1"
"20190724145658P030374122631001","2"
"20190724145806P040133081935001","1"
"20190724150053P030263454285001","1"
"20190724150320P040133092207001","1"
"20190724150339P030263458093001","1"
"20190724150421P030263459069001","2"
"20190724150529P030374139767001","2"
"20190724150536P040133096911001","1"
"20190724150707P030374142551001","2"
"20190724150744P040133101327001","2"
"20190724150802P040133101775001","2"
"20190724151048P040411535345001","1"
"20190724151327P030371423889001","2"
"20190724151333P030371424129001","2"
"20190724151341P030371424289001","1"
"20190724151429P040383526599001","1"
"20190724151506P030263473437001","2"
"20190724151508P040383528823001","2"
"20190724151509P040013014537001","2"
"20190724151509P040383528887001","2"
"20190724151511P030263473581012","2"
"20190724151543P030263474253001","1"
"20190724152011P040133124191001","2"
"20190724152054P040274000589001","2"
"20190724152054P040274000637001","2"
"20190724152120P040274001245001","1"
"20190724152135P040411547537001","1"
"20190724152405P040411551537001","2"
"20190724152810P040383559703001","2"
"20190724152826P030371437009001","2"
"20190724152840P040383561847001","1"
"20190724153301P030263491261001","2"
"20190724153302P040411566689001","2"
"20190724153529P030374194471001","1"
"20190724153625P030374196231001","1"
"20190724154148P040383588135001","2"
"20190724154418P030374213047001","2"
"20190724154445P040274008493001","2"
"20190724154847P040411605073001","2"
"20190724155044P040411611057001","2"
"20190724155210P030263496173001","1"
"20190724155218P030187899071001","2"
"20190724155248P030374228855001","1"
"20190724155428P040411623505001","2"
"20190724155519P030371463089001","2"
"20190724155613P030371464609001","1"
"20190724155824P040274011037001","1"
"20190724160111P030371473681001","2"
"20190724160135P030371474657001","2"
"20190724160243P030374250263001","2"
"20190724160250P030017445897001","1"
"20190724160519P040017078341001","1"
"20190724160714P030371483393001","2"
"20190724160920P030374267127001","2"
"20190724161059P040411675073001","1"
"20190724161203P030263502893006","2"
"20190724161234P030263503293001","1"
"20190724161355P030263504013001","2"
"20190724161552P040411691281001","1"
"20190724161555P040411691601001","1"
"20190724162004P040383622967001","2"
"20190724162030P030017447369002","2"
"20190724162038P040411702481002","1"
"20190724162038P040411702481003","1"
"20190724162048P040411703057001","2"
"20190724162052P040411703217004","1"
"20190724162054P040411703313001","2"
"20190724162104P030374303719005","1"
"20190724162104P040411703745003","1"
"20190724162110P040411703857001","2"
"20190724162121P030374304679003","1"
"20190724162124P040017079157002","2"
"20190724162422P040383632055001","2"
"20190724162729P040274025245001","1"
"20190724162816P030371496321001","1"
"20190724163112P030371498465001","2"
"20190724163436P040383650679001","1"
"20190724163454P040013019209001","1"
"20190724164522P040274036109001","1"
"20190724164606P030374364231001","2"
"20190724164954P040274039181001","1"
"20190724165345P030374385239001","1"
"20190724165522P030017683541001","1"
"20190724165640P030371514017001","2"
"20190724170429P030371519281001","1"
"20190724170742P030374424503001","1"
"20190724170841P040411771025001","1"
"20190724171202P030374437399002","2"
"20190724171215P030017450457001","1"
"20190724171225P040411779233001","1"
"20190724171508P040411784657001","2"
"20190724171920P030188054223001","1"
"20190724171933P030188054463001","1"
"20190724172803P040133341663001","1"
"20190724173023P040383735159002","2"
"20190724173443P030188078527001","2"
"20190724173546P030188080447001","2"
"20190724173701P040383743975002","2"
"20190724173752P030188084479001","1"
"20190724180639P030017688421001","1"
"20190724181122P040017083253001","2"
"20190724181149P040411821857001","1"
"20190724181519P040274161549001","2"
"20190724181604P040274162861001","1"
"20190724183014P030263603549001","1"
"20190724183347P030263610461001","1"
"20190724184151P040411852961001","2"
"20190724184814P030374561783001","1"
"20190724190923P040274251517001","2"
"20190724191541P040274261581001","1"
"20190724192734P040017089349001","1"
"20190724200449P030263685421001","2"
"20190724201519P030371724353001","1"
"20190724210014P040133510527001","2"
"20190724212023P040274402173001","2"
"20190724214417P030017712229001","1"
"20190724220927P040274453693001","1"
"20190724222711P040274471453001","1"
"20190724233911P030374928759001","1"
"20190725000621P040274516205001","1"
"20190725002728P030374981975001","2"
"20190725060026P030017472393001","1"
"20190725061717P040413017985001","2"
"20190725064206P030372616049001","2"
"20190725064720P040133751935001","1"
"20190725072501P040384674087001","1"
"20190725072747P040384678119003","1"
"20190725072747P040384678119004","2"
"20190725073412P040384686471001","1"
"20190725073717P040384690935001","2"
"20190725073727P040384691223001","2"
"20190725073856P040384693895001","2"
"20190725074117P030372678657001","2"
"20190725074213P030372680385001","2"
"20190725074634P030375382135001","1"
"20190725074712P030264167933001","2"
"20190725074715P030264168045001","2"
"20190725075259P040384714679004","2"
"20190725075417P030264178109001","2"
"20190725075916P030372705729001","1"
"20190725075940P030372706545001","1"
"20190725080011P030372707489001","2"
"20190725080019P040017145781001","2"
"20190725080358P030017765109001","1"
"20190725081035P040275029229001","2"
"20190725081045P040133788367001","1"
"20190725081134P040275030813001","1"
"20190725081316P030189065775001","2"
"20190725081439P040275036813001","2"
"20190725081515P030264198989001","1"
"20190725081530P040413165921004","1"
"20190725081530P040413165921005","1"
"20190725081649P030372743809001","2"
"20190725081814P040384758791002","2"
"20190725081814P040384758791005","1"
"20190725081845P030372747537001","1"
"20190725082045P030372751425001","2"
"20190725082253P030264208893001","1"
"20190725082318P030264209389001","2"
"20190725082512P040384767223001","1"
"20190725082555P030264212413001","1"
"20190725082735P040017148629001","2"
"20190725082737P040017148645001","2"
"20190725082737P040017148645002","1"
"20190725082800P030372761169001","1"
"20190725082806P030372761297001","2"
"20190725082916P030372763313001","1"
"20190725083103P030264219293001","2"
"20190725083206P040017149045001","2"
"20190725083615P040384782535001","1"
"20190725083617P040384782567001","1"
"20190725083755P040384785511001","1"
"20190725083921P040384788423001","2"
"20190725083939P040384788967001","1"
"20190725084012P030264231917001","1"
"20190725084127P030264233325001","1"
"20190725084212P040384793303001","1"
"20190725084228P040384793783001","2"
"20190725084229P040384793831001","1"
"20190725084412P040413208529001","1"
"20190725084439P030264237789001","1"
"20190725084649P040384800167001","1"
"20190725084908P030264239453001","2"
"20190725084909P030264239469001","1"
"20190725085010P040013057529001","1"
"20190725085032P040384810087001","2"
"20190725085123P030264240269001","1"
"20190725085128P030264240301001","1"
"20190725085142P030264240429001","1"
"20190725085221P040384814535001","2"
"20190725085305P040017151589001","2"
"20190725085321P040017151717001","1"
"20190725085500P040384821303001","2"
"20190725085629P040013058281001","2"
"20190725085703P030189122207001","2"
"20190725085747P030189123567001","1"
"20190725085953P030189126463001",
"20190725085956P040413234977001","2"
"20190725090017P040413235441001","1"
"20190725090400P030189132831001","1"
"20190725090501P040275101773001","1"
"20190725090611P040017153349001","1"
"20190725090617P040413244177001","1"
"20190725090814P040384849719001","2"
"20190725090826P030189138831001","2"
"20190725090958P030189141215001","1"
"20190725091125P030189143279001","1"
"20190725091246P040384859287001","2"
"20190725091258P030264244413001","2"
"20190725091539P030375518327001","2"
"20190725091607P040384866039001","2"
"20190725091642P040013059593001","2"
"20190725091716P030375521911001","2"
"20190725091723P040133845823001","1"
"20190725091754P040275115917001","1"
"20190725091800P030375523783001","1"
"20190725091935P040413268913001","1"
"20190725092012P040413270049001","1"
"20190725092205P030372835745001","2"
"20190725092205P030372835777001","1"
"20190725092216P030372836305001","2"
"20190725092229P030264246941001","2"
"20190725092244P040017155429001","1"
"20190725092311P030264247389001","2"
"20190725092311P040413275985001","2"
"20190725092316P030264247421001","2"
"20190725092345P030264247709001","2"
"20190725092359P030264247885001","1"
"20190725092416P030264248061001","1"
"20190725092523P040413280929001","1"
"20190725092535P030189162447001","1"
"20190725092630P030264250189001","1"
"20190725092641P030264250477001","1"
"20190725093045P030375547751001","2"
"20190725093106P040275141405001","2"
"20190725093142P030375549415001","2"
"20190725093156P030017484761001","1"
"20190725093224P030189171199001","1"
"20190725093355P040275148941001","1"
"20190725093359P030372856145001","1"
"20190725093506P040275152349001","2"
"20190725093610P030372860577001","2"
"20190725093709P040275158061001","1"
"20190725093714P040275158477001","2"
"20190725093720P040275158717001","1"
"20190725093725P040275159165001","2"
"20190725094352P030372876337001","2"
"20190725094432P030264272301001","2"
"20190725094433P030264272333001","1"
"20190725094433P040133872271001","2"
"20190725094447P030264272797001","2"
"20190725094639P030017485225001","1"
"20190725094721P030017485257001","1"
"20190725095408P040275203693001","2"
"20190725095422P040133881615001","2"
"20190725095432P040275205085001",
"20190725095439P030372893265001","2"
"20190725095515P030017773221001","2"
"20190725095726P030375587271001","2"
"20190725095914P030375591575001","1"
"20190725100048P030372899985001","2"
"20190725100059P030017773685001","1"
"20190725100107P030372900337001","1"
"20190725100127P030017773781001","1"
"20190725100327P030017773877001","2"
"20190725100357P040275234557001","2"
"20190725101036P040275255501001","2"
"20190725101050P040133898271001","1"
"20190725101129P040275258173001","1"
"20190725101206P040384921367005","2"
"20190725101238P030375618071001","1"
"20190725101338P030375620215001","1"
"20190725101342P040384923895002","1"
"20190725101414P030375621399003","2"
"20190725101518P030189231983001","1"
"20190725101541P040413333361001","1"
"20190725101757P040013062761001","1"
"20190725101838P030189237983001","2"
"20190725102420P040384934375002","1"
"20190725102503P040384935095001","1"
"20190725102620P030017487257001","1"
"20190725102723P040017160917001","1"
"20190725103135P040133919823001","2"
"20190725103141P030189257519001","2"
"20190725103159P030264355117001","1"
"20190725103213P030264355597001","2"
"20190725103311P040384943703001","2"
"20190725103449P030375658663001","1"
"20190725103506P040017161461001","1"
"20190725103628P040384948183001","2"
"20190725103739P030372930337001","2"
"20190725103800P030264366829001","1"
"20190725103821P040413377617001","2"
"20190725103904P030264369325001","1"
"20190725103929P040013064153001","2"
"20190725104200P030264377517001",
"20190725104216P040413386289001","1"
"20190725104232P040413386769001","2"
"20190725104246P040413387585001","2"
"20190725104301P030264380317001","1"
"20190725104430P040413392257001","2"
"20190725104701P030189281807001","1"
"20190725104717P030189282479001","1"
"20190725104738P030189283471001","2"
"20190725104841P030189284991001","2"
"20190725104846P040275332653001","2"
"20190725104907P030189286031001","1"
"20190725104957P040413410353001","2"
"20190725105150P040133934591001","1"
"20190725105151P040133934623001","1"
"20190725105234P040133934991001","2"
"20190725105350P040133935775001","2"
"20190725105357P040133935967001","1"
"20190725105503P030264393837001","1"
"20190725105510P040133936479001","2"
"20190725105553P040133936767001","2"
"20190725105822P030264396557001","1"
"20190725105858P040384979879001","1"
"20190725110009P030017489417001","2"
"20190725110013P030375712935001","2"
"20190725110132P040133938543001","1"
"20190725110209P030375718999001","2"
"20190725110623P040017165749001","1"
"20190725110630P030375728471001","2"
"20190725110942P030375735383003","2"
"20190725111026P040013065577001","1"
"20190725111138P040013065657001","1"
"20190725111203P030375740951006","2"
"20190725111203P030375740951008","2"
"20190725111203P030375740951009","2"
"20190725111203P030375740951010","2"
"20190725111243P040384996279001","2"
"20190725111254P030375742887001","1"
"20190725111303P040384997031001","2"
"20190725111318P040384997319001","2"
"20190725111500P040413476849001","1"
"20190725111503P030375747671001","2"
"20190725111517P040413477553001","2"
"20190725111949P030017778357001","2"
"20190725111949P030017778357002","2"
"20190725111949P030017778357004","2"
"20190725112244P040385015751001","2"
"20190725112404P040275374893001","2"
"20190725112411P030372969777001",
"20190725112450P040275375517004","2"
"20190725112450P040275375517005","2"
"20190725112505P030264434637001","1"
"20190725112509P030264434717001","1"
"20190725112711P040413505809001","1"
"20190725112726P030264437885001","2"
"20190725112818P030264438813001","1"
"20190725112921P040413510145001","2"
"20190725112956P040413512049001","2"
"20190725113026P040413513809001","2"
"20190725113057P040413515633001","2"
"20190725113244P040413521601001","2"
"20190725113438P030372985777001","1"
"20190725113643P030372989793001","1"
"20190725113745P030372992289001","1"
"20190725113904P040413542465001","2"
"20190725113938P040413543793001","1"
"20190725113959P040385045063001","2"
"20190725113959P040385045063002","2"
"20190725113959P040385045063003","2"
"20190725113959P040385045063004","2"
"20190725114031P040013068185001","2"
"20190725114101P040013068265001","2"
"20190725114138P040013068441001","1"
"20190725114404P040385059335001","2"
"20190725114458P040385062903001","2"
"20190725115237P030373028561001","2"
"20190725115506P030375816951004","2"
"20190725115527P040275387517001","1"
"20190725115538P040275387709001","2"
"20190725115553P040275388045001","1"
"20190725115614P030375818663001","1"
"20190725115625P040275388573001","2"
"20190725115635P030375819175001","2"
"20190725115710P040413559377001","2"
"20190725115758P030017496153001","2"
"20190725115817P030375822007001","2"
"20190725120011P040413564033003","2"
"20190725120152P040413567297001","1"
"20190725120157P040413567569001","2"
"20190725120252P030375829927001","2"
"20190725120350P040413571057001","1"
"20190725120538P030375833223001","2"
"20190725120600P040017171653001","2"
"20190725120752P040385124727001","2"
"20190725120918P030375838407001","1"
"20190725121039P030375840567001","2"
"20190725121158P030375842983001","1"
"20190725121327P040017172309001","1"
"20190725121357P030375846295001","2"
"20190725121538P030264506941001","1"
"20190725121601P030264507853001","2"
"20190725121653P030017783813001","2"
"20190725121712P030373044289001","2"
"20190725121714P030373044321001","1"
"20190725121820P030264513373001","1"
"20190725121846P030264514221001","2"
"20190725121920P040385148711001","2"
"20190725121948P030375854919001","1"
"20190725122020P030017497257001","2"
"20190725122020P040385150487003","2"
"20190725122101P040385151671001","2"
"20190725122215P040413602737001","2"
"20190725122216P030373053713001","2"
"20190725122256P040017172965001","1"
"20190725122335P040413605345001","1"
"20190725122723P040385162663001","2"
"20190725122755P030373068945001","1"
"20190725122801P030017786725001","1"
"20190725122810P040013070985001","2"
"20190725122944P040413617297001","1"
"20190725123049P040013071417001","1"
"20190725123250P040385174471001","1"
"20190725123344P040413626801001","2"
"20190725123622P030375880503001","2"
"20190725123723P040275421997001","1"
"20190725123857P040275423789001","1"
"20190725123956P040275424573001","1"
"20190725124105P040275425373001","1"
"20190725124434P040275426829001","2"
"20190725124500P030017498569001","2"
"20190725124651P040275427853001","2"
"20190725124820P030189447343001","1"
"20190725124910P030264518765001","1"
"20190725125004P030264519085001","2"
"20190725125032P030264519309001","1"
"20190725125042P040275429981003","2"
"20190725125147P030017789765001","1"
"20190725125218P030375907015001","1"
"20190725125246P040275431117001","2"
"20190725125341P040275432013001","1"
"20190725125506P040275434701001","2"
"20190725125519P030017498905001","2"
"20190725125544P030375912871003","2"
"20190725125725P040413690785001","2"
"20190725125751P030375917783001","2"
"20190725125800P030017499097001","2"
"20190725130007P030375923431001","2"
"20190725130109P040413699953001","1"
"20190725130135P040413700705001","2"
"20190725130137P040413700817001","1"
"20190725130223P030375928983001","1"
"20190725130800P030375942487001","1"
"20190725130818P040275459357001","1"
"20190725130850P030375944695001","1"
"20190725131053P040017176421001","2"
"20190725131204P040413717841001","2"
"20190725131204P040413717841002","1"
"20190725131233P030375955399002","2"
"20190725131303P030017793365001","2"
"20190725131424P040017176757001",
"20190725131509P040413721729001","2"
"20190725131510P030375962551001","2"
"20190725131510P040017176885002","2"
"20190725131559P040017176949001","1"
"20190725131559P040017176949004","2"
"20190725131955P040017177413001","2"
"20190725132027P030375975143001","2"
"20190725132058P030375976519001","2"
"20190725132528P040413740065001","2"
"20190725132546P040017178069001","1"
"20190725132613P040413741745001","1"
"20190725132951P040385272487001","1"
"20190725133107P040385273591001","1"
"20190725133306P030376003223001","1"
"20190725133342P030376004679001","2"
"20190725133520P040385276775001","1"
"20190725133552P040413761601001","1"
"20190725133613P040017178709001","1"
"20190725133619P040413762849001","1"
"20190725133704P040413764561001","1"
"20190725133806P040413766721001","1"
"20190725133918P030376021383001","2"
"20190725134013P030189514735001","1"
"20190725134126P030264552989001","2"
"20190725134401P030264554909001","1"
"20190725134903P040413797937001","2"
"20190725134928P040413799345001","1"
"20190725134944P030264560061001","1"
"20190725134946P030264560109001","2"
"20190725135110P030376050919001","2"
"20190725135151P030376052695001","1"
"20190725135201P030376053431001","1"
"20190725135450P030264563917001","2"
"20190725135506P030264564253001","1"
"20190725135539P030264564733001","1"
"20190725135606P030264565197001","2"
"20190725135948P040385301575001","1"
"20190725140127P040385307063001","1"
"20190725140317P040134072191001","2"
"20190725140530P030264577421001",
"20190725140533P040413850257001","1"
"20190725140957P030373244449001","1"
"20190725141033P030373245569001","1"
"20190725141157P040385325367001","2"
"20190725141212P030017506665001","1"
"20190725141235P040385326711001","1"
"20190725141241P040385326887001","2"
"20190725141316P030376114391001","2"
"20190725141328P030376114807001","2"
"20190725141334P040275595469001","1"
"20190725141356P040275595757001","2"
"20190725141512P030376118455001","2"
"20190725141707P040385335303001","2"
"20190725141757P030376124055001","2"
"20190725141853P040413897761001","2"
"20190725142047P040275598797001","2"
"20190725142320P030264602173001","2"
"20190725142353P030189574335001","2"
"20190725142421P030373257073001","2"
"20190725142641P030264606093002","2"
"20190725142641P030264606093005","2"
"20190725142733P040413921281001","1"
"20190725142838P040413923361001","2"
"20190725143042P030264609517001","1"
"20190725143141P040413929633001","1"
"20190725143251P040013080793001","1"
"20190725143610P040017184693001","1"
"20190725143733P040413940561001","2"
"20190725143803P040017184741001","1"
"20190725143903P030376177975001","2"
"20190725143907P030376178087001","1"
"20190725143958P040013081929001","1"
"20190725144112P030264617773001","1"
"20190725144117P030189597615001","1"
"20190725144156P030373276145001","1"
"20190725144318P030376188519001","1"
"20190725144343P030376189447001","2"
"20190725144443P030376191511001","1"
"20190725144514P030373282337001","2"
"20190725144654P040013082841001","2"
"20190725144830P040385412279001","2"
"20190725144859P040013083001001","1"
"20190725145035P030264623357001","2"
"20190725145142P030373296465001","2"
"20190725145421P030376208167001","2"
"20190725145705P040413982641003","1"
"20190725145705P040413982641005","2"
"20190725145746P030017804197001","1"
"20190725150204P040413991473001","2"
"20190725150319P040413993313001",
"20190725150439P040413996337001","1"
"20190725150550P040413999425001","1"
"20190725150619P040414000721001","2"
"20190725151119P030264643949001","1"
"20190725151206P030264645229005","2"
"20190725151206P030264645229007","1"
"20190725151206P030264645229008","2"
"20190725151227P040275643981001","1"
"20190725151323P030264647533001","1"
"20190725151536P030264652093001","2"
"20190725151642P030264654365001","2"
"20190725151646P030264654445001","1"
"20190725151733P030376240887001","2"
"20190725151742P030376241191001","2"
"20190725151803P040275650685001",
"20190725152018P040385474295001","2"
"20190725152027P030376246887001","2"
"20190725152059P040385476151001","1"
"20190725152149P030376249639001","2"
"20190725152158P030376249975001","2"
"20190725152210P030376250599001","1"
"20190725152222P030376251095001","2"
"20190725152228P040385480087001","2"
"20190725152305P030376252791001","1"
"20190725152402P040013086969001","1"
"20190725152513P030376257303001","2"
"20190725152558P030376258567001","1"
"20190725152715P030264667661001","1"
"20190725152718P030264667693001","1"
"20190725152718P040414036913001","1"
"20190725152719P040385492471001","2"
"20190725152719P040385492471002","1"
"20190725152719P040385492471003","1"
"20190725152720P040385492519003","2"
"20190725152747P040013087497001","2"
"20190725152809P040385494695001","2"
"20190725152821P040385495191001","1"
"20190725152837P040385496055001","1"
"20190725152918P040385497703001","1"
"20190725153018P030376268055001","1"
"20190725153107P030376269639001","2"
"20190725153134P040385503799001","1"
"20190725153235P030376271975001","2"
"20190725153349P030376274071001","2"
"20190725153406P030017512633001","2"
"20190725153414P040385510999001","1"
"20190725153628P040385516967001","1"
"20190725153730P040385520007001","2"
"20190725153730P040385520007003","2"
"20190725153736P040013089593001","1"
"20190725153936P040013089817001","2"
"20190725154001P040385526871001","1"
"20190725154149P030376283639001","2"
"20190725154251P040385536007001","2"
"20190725154332P030376286487001","1"
"20190725154337P040275676605001","2"
"20190725154710P030373402705001","1"
"20190725154937P040017190165001","1"
"20190725154939P040414077473001","2"
"20190725154952P040017190293001","1"
"20190725154958P030189695007001","2"
"20190725155007P030264686781001","1"
"20190725155219P040385568279001","2"
"20190725155238P030264688989004","2"
"20190725155254P040385569815001","2"
"20190725155259P040385570103001","1"
"20190725155507P040385576967001","1"
"20190725155812P040414094161001","1"
"20190725160055P040385592087001","2"
"20190725160157P040275695229001","1"
"20190725160240P040275696749001","1"
"20190725160257P030264700253001","2"
"20190725160321P040275698365001","1"
"20190725160357P030017814165001","2"
"20190725160427P040414106145001","2"
"20190725160630P040385598711001","1"
"20190725160811P030373448337001","1"
"20190725160836P030373449265001","1"
"20190725160940P040275712125001","1"
"20190725161207P030373458913001","2"
"20190725161216P030376316231002","2"
"20190725161216P030376316231030","2"
"20190725161246P040385606807001","1"
"20190725161247P040385606903001","1"
"20190725161248P040385606919005","2"
"20190725161249P030376317831001","1"
"20190725161450P030264708269001","1"
"20190725161500P030264708381001","1"
"20190725161509P030189726239002","2"
"20190725161753P030189729471001","2"
"20190725161831P030264710317001","1"
"20190725162203P040414137841001","1"
"20190725162257P030264717245003","2"
"20190725162408P030264719133001","2"
"20190725162523P030264720525001","1"
"20190725162713P040385642199001","1"
"20190725162859P030373494785001","1"
"20190725163119P030017816181001","2"
"20190725163144P030376343191001","1"
"20190725164001P030376353847001","2"
"20190725164106P030017514969001","1"
"20190725164942P040275761725001","1"
"20190725165730P040275769293001","2"
"20190725165814P040275769949001","1"
"20190725165942P040385726903001","2"
"20190725165954P030189785663001","1"
"20190725170319P030189790671003","2"
"20190725170805P030189797631001","1"
"20190725171204P040414226513004","2"
"20190725171327P040275778973004","2"
"20190725172307P040385772503001","1"
"20190725172614P030264768525001","1"
"20190725173226P040385799751001","2"
"20190725174231P030189839919001","2"
"20190725174510P040275798621004","1"
"20190725174815P040385850407001","1"
"20190725175138P030189850799001","1"
"20190725175334P040385867815001","1"
"20190725175450P040385871911001","1"
"20190725175612P040385876007001","1"
"20190725175636P030189857023001","1"
"20190725180011P040017200693001","1"
"20190725181340P030376518807001","2"
"20190725181514P040000355144001","2"
"20190725181951P030264805245001",
"20190725182448P040134133647001","1"
"20190725185514P040134135759001","2"
"20190725190918P040134138303001","2"
"20190725191456P040134139135001","1"
"20190725191625P040134139471001","1"
"20190725191932P030017525417001","1"
"20190725192146P040134140079001","1"
"20190725192606P030376645767001","1"
"20190725193146P030189962687001","1"
"20190725194558P030376670855001","1"
"20190725194703P040134142047001","1"
"20190725200008P030017526345001","2"
"20190725204332P030376744311001","2"
"20190725204716P030376748519001","2"
"20190725211050P030017529785001","2"
"20190725220327P030265005517001","2"
"20190725224533P030376858103001",
"20190725231557P040414875985001","2"
"20190726000730P040415016401001","2"
"20190726001053P040415022817001","2"
"20190726042534P030377065927001","1"
"20190726050755P030377098887001","2"
"20190726052141P030377112823001","1"
"20190726052908P040276197485001","1"
"20190726055525P040017249381001","2"
"20190726055530P040017249397001","2"
"20190726055847P040415659793001","1"
"20190726055847P040415659793002","1"
"20190726060153P030374291857001","2"
"20190726060816P030374298065001","1"
"20190726062219P040415695121001","1"
"20190726064102P040415727873001","1"
"20190726064141P040415729025001","2"
"20190726064606P030374329633001","2"
"20190726065139P040415747681001","2"
"20190726065210P040415748673001","1"
"20190726065217P030374336129001","2"
"20190726065910P040017252197001","1"
"20190726070459P040415774561001","2"
"20190726071407P040415791505001","1"
"20190726072038P040415802417001","2"
"20190726072544P030265787677001","2"
"20190726072551P040017253413001","2"
"20190726072558P040415810593001","2"
"20190726072837P030265790941001","2"
"20190726073134P040017253717001","2"
"20190726073256P040415822705001","1"
"20190726073259P030377406119001","1"
"20190726073525P030374376657001","1"
"20190726073545P040017254101001","2"
"20190726073755P040415831617001","1"
"20190726073756P040415831649001","2"
"20190726073930P030265803613004","2"
"20190726074436P040017254565001","1"
"20190726074511P030265811309001","1"
"20190726075137P030374391713001","1"
"20190726075145P030374391937001","2"
"20190726075147P030374391985001","2"
